shipment_id,origin_city,destination_city,expected_duration,delivery_duration,delay_flag
SHP_0000557,Semarang,Denpasar,4,6,1
SHP_0000558,Jakarta,Surabaya,2,3,0
SHP_0000559,Medan,Semarang,1,1,0
SHP_0000560,Surabaya,Denpasar,2,3,0
SHP_0000561,Surabaya,Medan,4,4,0
SHP_0000562,Denpasar,Semarang,5,6,0
SHP_0000563,Bandung,Semarang,4,5,1
SHP_0000564,Denpasar,Jakarta,3,3,0
SHP_0000565,Jakarta,Balikpapan,1,1,0
SHP_0000566,Jakarta,Denpasar,5,6,0
SHP_0000567,Surabaya,Semarang,5,6,1
SHP_0000568,Bandung,Balikpapan,4,3,0
SHP_0000569,Balikpapan,Medan,3,4,1
SHP_0000570,Balikpapan,Denpasar,4,3,0
SHP_0000571,Surabaya,Bandung,1,1,0
SHP_0000572,Makassar,Balikpapan,5,5,0
SHP_0000573,Medan,Jakarta,5,4,0
SHP_0000574,Makassar,Semarang,5,4,0
SHP_0000575,Denpasar,Medan,5,5,0
SHP_0000576,Surabaya,Semarang,5,8,1
SHP_0000577,Medan,Makassar,4,5,0
SHP_0000578,Bandung,Semarang,5,5,0
SHP_0000579,Semarang,Balikpapan,5,6,0
SHP_0000580,Bandung,Medan,5,6,1
SHP_0000581,Jakarta,Denpasar,1,1,0
SHP_0000582,Surabaya,Medan,3,3,0
SHP_0000583,Jakarta,Medan,3,2,0
SHP_0000584,Jakarta,Denpasar,1,3,1
SHP_0000585,Medan,Semarang,2,1,0
SHP_0000586,Medan,Semarang,4,4,0
SHP_0000587,Makassar,Semarang,4,3,0
SHP_0000588,Balikpapan,Makassar,5,6,0
SHP_0000589,Surabaya,Jakarta,2,2,0
SHP_0000590,Jakarta,Bandung,3,5,1
SHP_0000591,Balikpapan,Surabaya,3,4,0
SHP_0000592,Surabaya,Bandung,5,4,0
SHP_0000593,Semarang,Medan,1,1,0
SHP_0000594,Makassar,Jakarta,1,2,0
SHP_0000595,Balikpapan,Surabaya,2,3,0
SHP_0000596,Surabaya,Semarang,1,1,0
SHP_0000597,Bandung,Medan,4,3,0
SHP_0000598,Denpasar,Semarang,4,5,1
SHP_0000599,Balikpapan,Denpasar,1,2,0
SHP_0000600,Bandung,Semarang,1,1,0
SHP_0000601,Semarang,Denpasar,3,5,1
SHP_0000602,Jakarta,Balikpapan,4,4,0
SHP_0000603,Balikpapan,Denpasar,1,2,0
SHP_0000604,Semarang,Makassar,5,7,1
SHP_0000605,Makassar,Bandung,1,1,0
SHP_0000606,Balikpapan,Surabaya,2,3,0
SHP_0000607,Surabaya,Semarang,3,3,0
SHP_0000608,Balikpapan,Bandung,1,2,0
SHP_0000609,Denpasar,Surabaya,5,8,1
SHP_0000610,Denpasar,Surabaya,2,4,1
SHP_0000611,Makassar,Balikpapan,2,3,1
SHP_0000612,Surabaya,Denpasar,1,2,0
SHP_0000613,Denpasar,Balikpapan,3,2,0
SHP_0000614,Surabaya,Jakarta,5,4,0
SHP_0000615,Semarang,Medan,2,3,0
SHP_0000616,Makassar,Medan,5,7,1
SHP_0000617,Semarang,Bandung,4,7,1
SHP_0000618,Denpasar,Bandung,3,4,0
SHP_0000619,Medan,Balikpapan,3,4,1
SHP_0000620,Denpasar,Surabaya,2,1,0
SHP_0000621,Medan,Balikpapan,1,1,0
SHP_0000622,Makassar,Semarang,4,4,0
SHP_0000623,Denpasar,Makassar,3,2,0
SHP_0000624,Bandung,Makassar,3,4,1
SHP_0000625,Bandung,Surabaya,4,3,0
SHP_0000626,Bandung,Semarang,2,1,0
SHP_0000627,Denpasar,Balikpapan,1,1,0
SHP_0000628,Surabaya,Denpasar,5,6,0
SHP_0000629,Bandung,Surabaya,3,3,0
SHP_0000630,Balikpapan,Makassar,3,4,1
SHP_0000631,Makassar,Semarang,4,3,0
SHP_0000632,Denpasar,Medan,2,5,1
SHP_0000633,Medan,Denpasar,3,2,0
SHP_0000634,Balikpapan,Jakarta,5,4,0
SHP_0000635,Jakarta,Denpasar,4,5,0
SHP_0000636,Jakarta,Balikpapan,5,4,0
SHP_0000637,Medan,Bandung,2,3,0
SHP_0000638,Makassar,Surabaya,2,3,0
SHP_0000639,Surabaya,Jakarta,4,4,0
SHP_0000640,Medan,Surabaya,5,5,0
SHP_0000641,Jakarta,Medan,2,3,0
SHP_0000642,Medan,Balikpapan,2,5,1
SHP_0000643,Semarang,Makassar,3,2,0
SHP_0000644,Makassar,Surabaya,2,3,0
SHP_0000645,Bandung,Balikpapan,2,2,0
SHP_0000646,Surabaya,Denpasar,2,3,0
SHP_0000647,Medan,Denpasar,4,3,0
SHP_0000648,Bandung,Semarang,2,1,0
SHP_0000649,Semarang,Denpasar,4,3,0
SHP_0000650,Semarang,Makassar,4,3,0
SHP_0000651,Medan,Bandung,2,3,0
SHP_0000652,Surabaya,Semarang,5,4,0
SHP_0000653,Denpasar,Surabaya,5,6,1
SHP_0000654,Bandung,Balikpapan,4,5,0
SHP_0000655,Makassar,Jakarta,5,4,0
SHP_0000656,Makassar,Semarang,2,1,0
SHP_0000657,Semarang,Bandung,3,6,1
SHP_0000658,Denpasar,Surabaya,2,1,0
SHP_0000659,Medan,Balikpapan,4,6,1
SHP_0000660,Medan,Bandung,5,6,0
SHP_0000661,Medan,Balikpapan,4,4,0
SHP_0000662,Makassar,Jakarta,4,4,0
SHP_0000663,Jakarta,Bandung,5,4,0
SHP_0000664,Makassar,Denpasar,4,4,0
SHP_0000665,Bandung,Makassar,3,2,0
SHP_0000666,Makassar,Denpasar,1,1,0
SHP_0000667,Surabaya,Makassar,2,2,0
SHP_0000668,Surabaya,Balikpapan,1,4,1
SHP_0000669,Jakarta,Surabaya,1,1,0
SHP_0000670,Denpasar,Semarang,5,7,1
SHP_0000671,Bandung,Medan,4,4,0
SHP_0000672,Makassar,Bandung,5,6,1
SHP_0000673,Bandung,Medan,3,4,0
SHP_0000674,Balikpapan,Makassar,5,7,1
SHP_0000675,Bandung,Surabaya,5,6,0
SHP_0000676,Bandung,Denpasar,1,1,0
SHP_0000677,Jakarta,Balikpapan,3,2,0
SHP_0000678,Jakarta,Semarang,3,3,0
SHP_0000679,Bandung,Balikpapan,3,3,0
SHP_0000680,Balikpapan,Surabaya,3,2,0
SHP_0000681,Denpasar,Surabaya,1,1,0
SHP_0000682,Jakarta,Semarang,3,3,0
SHP_0000683,Semarang,Balikpapan,1,1,0
SHP_0000684,Bandung,Jakarta,2,3,0
SHP_0000685,Balikpapan,Jakarta,2,4,1
SHP_0000686,Jakarta,Semarang,3,2,0
SHP_0000687,Semarang,Bandung,3,4,0
SHP_0000688,Medan,Jakarta,1,1,0
SHP_0000689,Surabaya,Jakarta,4,4,0
SHP_0000690,Denpasar,Semarang,1,2,0
SHP_0000691,Surabaya,Bandung,2,2,0
SHP_0000692,Jakarta,Bandung,4,5,1
SHP_0000693,Semarang,Medan,4,3,0
SHP_0000694,Bandung,Semarang,4,4,0
SHP_0000695,Bandung,Makassar,5,4,0
SHP_0000696,Denpasar,Medan,1,1,0
SHP_0000697,Surabaya,Semarang,1,2,0
SHP_0000698,Surabaya,Medan,1,3,1
SHP_0000699,Surabaya,Balikpapan,1,1,0
SHP_0000700,Semarang,Medan,3,3,0
SHP_0000701,Bandung,Balikpapan,2,3,0
SHP_0000702,Bandung,Surabaya,5,7,1
SHP_0000703,Semarang,Surabaya,5,5,0
SHP_0000704,Surabaya,Balikpapan,2,3,0
SHP_0000705,Medan,Semarang,1,2,0
SHP_0000706,Denpasar,Surabaya,4,3,0
SHP_0000707,Semarang,Makassar,1,4,1
SHP_0000708,Denpasar,Balikpapan,3,3,0
SHP_0000709,Balikpapan,Denpasar,5,6,1
SHP_0000710,Denpasar,Surabaya,1,2,0
SHP_0000711,Balikpapan,Medan,5,4,0
SHP_0000712,Jakarta,Semarang,1,1,0
SHP_0000713,Semarang,Makassar,1,1,0
SHP_0000714,Surabaya,Medan,2,2,0
SHP_0000715,Makassar,Balikpapan,1,1,0
SHP_0000716,Jakarta,Surabaya,1,4,1
SHP_0000717,Surabaya,Denpasar,4,5,0
SHP_0000718,Medan,Balikpapan,1,1,0
SHP_0000719,Surabaya,Semarang,4,5,0
SHP_0000720,Jakarta,Medan,2,3,0
SHP_0000721,Jakarta,Denpasar,3,3,0
SHP_0000722,Bandung,Balikpapan,1,1,0
SHP_0000723,Medan,Makassar,1,1,0
SHP_0000724,Bandung,Jakarta,4,5,0
SHP_0000725,Jakarta,Denpasar,4,5,0
SHP_0000726,Bandung,Medan,3,3,0
SHP_0000727,Semarang,Balikpapan,2,1,0
SHP_0000728,Balikpapan,Surabaya,1,4,1
SHP_0000729,Semarang,Medan,2,1,0
SHP_0000730,Medan,Denpasar,1,2,0
SHP_0000731,Denpasar,Medan,1,2,0
SHP_0000732,Medan,Semarang,3,3,0
SHP_0000733,Jakarta,Bandung,1,3,1
SHP_0000734,Medan,Surabaya,4,4,0
SHP_0000735,Medan,Jakarta,5,5,0
SHP_0000736,Surabaya,Bandung,4,3,0
SHP_0000737,Medan,Bandung,2,1,0
SHP_0000738,Surabaya,Medan,1,1,0
SHP_0000739,Bandung,Medan,2,2,0
SHP_0000740,Bandung,Surabaya,3,3,0
SHP_0000741,Bandung,Makassar,3,3,0
SHP_0000742,Jakarta,Bandung,3,3,0
SHP_0000743,Makassar,Denpasar,2,1,0
SHP_0000744,Semarang,Bandung,4,5,0
SHP_0000745,Makassar,Balikpapan,3,2,0
SHP_0000746,Jakarta,Bandung,1,2,0
SHP_0000747,Denpasar,Jakarta,4,5,0
SHP_0000748,Semarang,Makassar,5,4,0
SHP_0000749,Balikpapan,Denpasar,2,4,1
SHP_0000750,Denpasar,Surabaya,1,2,0
SHP_0000751,Makassar,Surabaya,4,4,0
SHP_0000752,Semarang,Jakarta,2,1,0
SHP_0000753,Bandung,Jakarta,1,1,0
SHP_0000754,Balikpapan,Medan,1,1,0
SHP_0000755,Balikpapan,Medan,2,3,1
SHP_0000756,Surabaya,Denpasar,3,3,0
SHP_0000757,Makassar,Jakarta,1,1,0
SHP_0000758,Medan,Surabaya,3,6,1
SHP_0000759,Balikpapan,Surabaya,5,5,0
SHP_0000760,Makassar,Balikpapan,4,3,0
SHP_0000761,Makassar,Balikpapan,1,2,0
SHP_0000762,Denpasar,Semarang,4,5,0
SHP_0000763,Medan,Surabaya,4,7,1
SHP_0000764,Denpasar,Bandung,1,4,1
SHP_0000765,Makassar,Denpasar,2,5,1
SHP_0000766,Semarang,Denpasar,1,1,0
SHP_0000767,Balikpapan,Semarang,3,4,1
SHP_0000768,Denpasar,Bandung,5,8,1
SHP_0000769,Balikpapan,Makassar,2,5,1
SHP_0000770,Balikpapan,Surabaya,2,1,0
SHP_0000771,Balikpapan,Jakarta,3,4,0
SHP_0000772,Bandung,Surabaya,4,5,0
SHP_0000773,Denpasar,Bandung,1,3,1
SHP_0000774,Bandung,Semarang,3,2,0
SHP_0000775,Jakarta,Denpasar,1,1,0
SHP_0000776,Denpasar,Balikpapan,1,2,0
SHP_0000777,Surabaya,Balikpapan,4,5,0
SHP_0000778,Semarang,Bandung,2,5,1
SHP_0000779,Semarang,Jakarta,5,5,0
SHP_0000780,Makassar,Balikpapan,3,2,0
SHP_0000781,Semarang,Denpasar,1,2,0
SHP_0000782,Surabaya,Makassar,4,7,1
SHP_0000783,Semarang,Medan,3,2,0
SHP_0000784,Jakarta,Makassar,3,2,0
SHP_0000785,Makassar,Balikpapan,5,5,0
SHP_0000786,Semarang,Bandung,4,3,0
SHP_0000787,Balikpapan,Makassar,2,1,0
SHP_0000788,Semarang,Jakarta,1,1,0
SHP_0000789,Jakarta,Medan,4,5,0
SHP_0000790,Bandung,Semarang,2,2,0
SHP_0000791,Balikpapan,Denpasar,5,4,0
SHP_0000792,Surabaya,Medan,5,5,0
SHP_0000793,Jakarta,Denpasar,1,1,0
SHP_0000794,Medan,Surabaya,1,2,1
SHP_0000795,Surabaya,Bandung,3,6,1
SHP_0000796,Denpasar,Surabaya,3,6,1
SHP_0000797,Makassar,Denpasar,1,1,0
SHP_0000798,Surabaya,Balikpapan,3,5,1
SHP_0000799,Denpasar,Bandung,2,1,0
SHP_0000800,Semarang,Jakarta,3,4,0
SHP_0000801,Makassar,Denpasar,3,2,0
SHP_0000802,Jakarta,Balikpapan,4,3,0
SHP_0000803,Surabaya,Balikpapan,1,2,0
SHP_0000804,Medan,Balikpapan,5,5,0
SHP_0000805,Semarang,Bandung,1,3,1
SHP_0000806,Medan,Balikpapan,5,6,0
SHP_0000807,Makassar,Medan,2,1,0
SHP_0000808,Surabaya,Bandung,4,3,0
SHP_0000809,Semarang,Bandung,2,1,0
SHP_0000810,Jakarta,Denpasar,4,4,0
SHP_0000811,Bandung,Balikpapan,4,5,0
SHP_0000812,Bandung,Balikpapan,4,5,0
SHP_0000813,Jakarta,Makassar,1,1,0
SHP_0000814,Surabaya,Semarang,5,5,0
SHP_0000815,Denpasar,Makassar,5,6,0
SHP_0000816,Makassar,Jakarta,1,2,0
SHP_0000817,Jakarta,Medan,5,6,0
SHP_0000818,Bandung,Semarang,1,1,0
SHP_0000819,Semarang,Medan,4,4,0
SHP_0000820,Surabaya,Semarang,3,4,1
SHP_0000821,Semarang,Balikpapan,5,6,0
SHP_0000822,Denpasar,Bandung,1,1,0
SHP_0000823,Medan,Semarang,4,3,0
SHP_0000824,Makassar,Surabaya,2,5,1
SHP_0000825,Jakarta,Makassar,5,5,0
SHP_0000826,Balikpapan,Semarang,3,3,0
SHP_0000827,Makassar,Jakarta,1,2,1
SHP_0000828,Bandung,Balikpapan,1,1,0
SHP_0000829,Jakarta,Bandung,2,1,0
SHP_0000830,Jakarta,Bandung,5,5,0
SHP_0000831,Makassar,Denpasar,2,3,1
SHP_0000832,Bandung,Surabaya,4,5,0
SHP_0000833,Bandung,Makassar,5,4,0
SHP_0000834,Semarang,Bandung,5,5,0
SHP_0000835,Semarang,Medan,1,2,0
SHP_0000836,Surabaya,Balikpapan,3,2,0
SHP_0000837,Denpasar,Medan,4,5,0
SHP_0000838,Medan,Surabaya,3,6,1
SHP_0000839,Surabaya,Makassar,2,2,0
SHP_0000840,Denpasar,Bandung,4,4,0
SHP_0000841,Semarang,Makassar,2,2,0
SHP_0000842,Denpasar,Semarang,5,6,0
SHP_0000843,Jakarta,Denpasar,3,2,0
SHP_0000844,Bandung,Makassar,3,3,0
SHP_0000845,Balikpapan,Denpasar,4,5,0
SHP_0000846,Medan,Semarang,4,3,0
SHP_0000847,Bandung,Semarang,5,6,0
SHP_0000848,Denpasar,Balikpapan,4,5,1
SHP_0000849,Balikpapan,Jakarta,1,4,1
SHP_0000850,Balikpapan,Medan,5,5,0
SHP_0000851,Makassar,Jakarta,4,4,0
SHP_0000852,Semarang,Denpasar,4,5,0
SHP_0000853,Semarang,Denpasar,3,3,0
SHP_0000854,Semarang,Jakarta,3,4,0
SHP_0000855,Surabaya,Makassar,1,1,0
SHP_0000856,Balikpapan,Surabaya,4,4,0
SHP_0000857,Surabaya,Balikpapan,2,1,0
SHP_0000858,Surabaya,Makassar,1,1,0
SHP_0000859,Surabaya,Denpasar,3,3,0
SHP_0000860,Jakarta,Denpasar,5,5,0
SHP_0000861,Balikpapan,Bandung,2,2,0
SHP_0000862,Surabaya,Bandung,1,1,0
SHP_0000863,Balikpapan,Makassar,4,5,0
SHP_0000864,Surabaya,Denpasar,2,4,1
SHP_0000865,Medan,Bandung,5,6,0
SHP_0000866,Surabaya,Balikpapan,3,3,0
SHP_0000867,Denpasar,Surabaya,4,4,0
SHP_0000868,Surabaya,Makassar,5,5,0
SHP_0000869,Bandung,Denpasar,1,1,0
SHP_0000870,Balikpapan,Jakarta,3,4,0
SHP_0000871,Balikpapan,Jakarta,2,3,0
SHP_0000872,Denpasar,Medan,4,5,1
SHP_0000873,Makassar,Jakarta,2,3,0
SHP_0000874,Medan,Jakarta,3,5,1
SHP_0000875,Bandung,Denpasar,3,4,0
SHP_0000876,Balikpapan,Bandung,5,5,0
SHP_0000877,Bandung,Denpasar,4,3,0
SHP_0000878,Makassar,Semarang,2,1,0
SHP_0000879,Makassar,Bandung,2,3,0
SHP_0000880,Surabaya,Bandung,4,6,1
SHP_0000881,Balikpapan,Semarang,2,1,0
SHP_0000882,Medan,Makassar,3,2,0
SHP_0000883,Balikpapan,Jakarta,5,4,0
SHP_0000884,Jakarta,Medan,5,4,0
SHP_0000885,Denpasar,Makassar,2,3,0
SHP_0000886,Makassar,Semarang,3,4,1
SHP_0000887,Semarang,Medan,5,6,0
SHP_0000888,Balikpapan,Jakarta,2,5,1
SHP_0000889,Semarang,Makassar,3,6,1
SHP_0000890,Balikpapan,Surabaya,4,3,0
SHP_0000891,Makassar,Bandung,3,2,0
SHP_0000892,Denpasar,Semarang,2,1,0
SHP_0000893,Denpasar,Bandung,2,2,0
SHP_0000894,Jakarta,Medan,5,8,1
SHP_0000895,Semarang,Denpasar,3,2,0
SHP_0000896,Denpasar,Semarang,3,4,0
SHP_0000897,Makassar,Semarang,4,5,1
SHP_0000898,Surabaya,Makassar,3,4,0
SHP_0000899,Denpasar,Bandung,1,1,0
SHP_0000900,Semarang,Jakarta,1,2,0
SHP_0000901,Surabaya,Balikpapan,2,1,0
SHP_0000902,Bandung,Medan,5,6,1
SHP_0000903,Balikpapan,Surabaya,3,4,0
SHP_0000904,Bandung,Balikpapan,3,6,1
SHP_0000905,Bandung,Denpasar,2,1,0
SHP_0000906,Semarang,Medan,2,2,0
SHP_0000907,Surabaya,Balikpapan,5,5,0
SHP_0000908,Semarang,Jakarta,2,3,0
SHP_0000909,Balikpapan,Denpasar,1,3,1
SHP_0000910,Bandung,Jakarta,4,3,0
SHP_0000911,Balikpapan,Surabaya,5,6,0
SHP_0000912,Denpasar,Balikpapan,5,4,0
SHP_0000913,Denpasar,Semarang,4,7,1
SHP_0000914,Makassar,Bandung,1,1,0
SHP_0000915,Makassar,Semarang,3,2,0
SHP_0000916,Balikpapan,Medan,5,5,0
SHP_0000917,Jakarta,Denpasar,2,2,0
SHP_0000918,Makassar,Semarang,2,2,0
SHP_0000919,Denpasar,Jakarta,3,3,0
SHP_0000920,Jakarta,Balikpapan,4,5,1
SHP_0000921,Denpasar,Semarang,5,5,0
SHP_0000922,Medan,Jakarta,2,2,0
SHP_0000923,Semarang,Makassar,3,3,0
SHP_0000924,Makassar,Jakarta,4,6,1
SHP_0000925,Balikpapan,Jakarta,4,3,0
SHP_0000926,Balikpapan,Bandung,2,2,0
SHP_0000927,Medan,Surabaya,2,3,0
SHP_0000928,Bandung,Makassar,5,7,1
SHP_0000929,Surabaya,Semarang,5,5,0
SHP_0000930,Medan,Denpasar,5,7,1
SHP_0000931,Jakarta,Semarang,3,4,0
SHP_0000932,Surabaya,Denpasar,5,6,0
SHP_0000933,Makassar,Denpasar,4,5,0
SHP_0000934,Makassar,Semarang,3,4,0
SHP_0000935,Surabaya,Balikpapan,4,3,0
SHP_0000936,Jakarta,Medan,5,6,0
SHP_0000937,Jakarta,Surabaya,4,3,0
SHP_0000938,Jakarta,Balikpapan,2,1,0
SHP_0000939,Semarang,Medan,2,3,0
SHP_0000940,Semarang,Surabaya,4,5,0
SHP_0000941,Jakarta,Balikpapan,4,3,0
SHP_0000942,Medan,Bandung,4,5,0
SHP_0000943,Jakarta,Semarang,5,6,0
SHP_0000944,Bandung,Surabaya,3,3,0
SHP_0000945,Makassar,Surabaya,2,2,0
SHP_0000946,Denpasar,Balikpapan,1,2,0
SHP_0000947,Semarang,Makassar,3,2,0
SHP_0000948,Makassar,Medan,3,3,0
SHP_0000949,Makassar,Medan,3,2,0
SHP_0000950,Bandung,Makassar,5,6,0
SHP_0000951,Bandung,Semarang,2,2,0
SHP_0000952,Medan,Surabaya,1,1,0
SHP_0000953,Makassar,Surabaya,2,2,0
SHP_0000954,Makassar,Surabaya,3,2,0
SHP_0000955,Semarang,Medan,1,2,1
SHP_0000956,Makassar,Denpasar,4,3,0
SHP_0000957,Medan,Bandung,4,4,0
SHP_0000958,Denpasar,Bandung,4,5,1
SHP_0000959,Denpasar,Bandung,1,1,0
SHP_0000960,Surabaya,Denpasar,5,6,0
SHP_0000961,Jakarta,Surabaya,2,3,0
SHP_0000962,Bandung,Jakarta,2,1,0
SHP_0000963,Bandung,Denpasar,4,7,1
SHP_0000964,Bandung,Makassar,4,6,1
SHP_0000965,Denpasar,Balikpapan,3,3,0
SHP_0000966,Bandung,Makassar,5,5,0
SHP_0000967,Semarang,Jakarta,5,6,0
SHP_0000968,Denpasar,Makassar,5,6,0
SHP_0000969,Medan,Surabaya,2,3,1
SHP_0000970,Balikpapan,Surabaya,2,3,0
SHP_0000971,Jakarta,Surabaya,2,5,1
SHP_0000972,Denpasar,Bandung,4,5,1
SHP_0000973,Makassar,Surabaya,4,5,0
SHP_0000974,Balikpapan,Surabaya,2,3,1
SHP_0000975,Denpasar,Bandung,5,6,0
SHP_0000976,Denpasar,Balikpapan,4,3,0
SHP_0000977,Semarang,Makassar,3,3,0
SHP_0000978,Makassar,Jakarta,4,4,0
SHP_0000979,Balikpapan,Makassar,5,6,0
SHP_0000980,Semarang,Medan,3,4,1
SHP_0000981,Denpasar,Surabaya,5,4,0
SHP_0000982,Makassar,Medan,3,5,1
SHP_0000983,Surabaya,Jakarta,1,1,0
SHP_0000984,Balikpapan,Surabaya,5,5,0
SHP_0000985,Medan,Bandung,2,1,0
SHP_0000986,Medan,Bandung,3,5,1
SHP_0000987,Jakarta,Medan,1,2,0
SHP_0000988,Medan,Surabaya,4,5,0
SHP_0000989,Jakarta,Balikpapan,2,4,1
SHP_0000990,Medan,Bandung,3,2,0
SHP_0000991,Balikpapan,Medan,1,2,0
SHP_0000992,Balikpapan,Medan,2,1,0
SHP_0000993,Balikpapan,Surabaya,2,3,0
SHP_0000994,Makassar,Balikpapan,3,4,0
SHP_0000995,Bandung,Makassar,5,8,1
SHP_0000996,Makassar,Medan,5,4,0
SHP_0000997,Makassar,Denpasar,5,8,1
SHP_0000998,Jakarta,Makassar,2,2,0
SHP_0000999,Surabaya,Denpasar,4,3,0
SHP_0001000,Semarang,Medan,1,2,0
SHP_0001001,Jakarta,Denpasar,5,6,1
SHP_0001002,Medan,Balikpapan,1,1,0
SHP_0001003,Semarang,Medan,4,4,0
SHP_0001004,Medan,Jakarta,2,5,1
SHP_0001005,Surabaya,Medan,4,3,0
SHP_0001006,Bandung,Denpasar,1,1,0
SHP_0001007,Makassar,Denpasar,4,5,0
SHP_0001008,Bandung,Denpasar,3,3,0
SHP_0001009,Jakarta,Balikpapan,5,4,0
SHP_0001010,Semarang,Balikpapan,3,4,0
SHP_0001011,Medan,Surabaya,2,3,0
SHP_0001012,Denpasar,Jakarta,5,6,1
SHP_0001013,Surabaya,Makassar,5,5,0
SHP_0001014,Surabaya,Jakarta,1,1,0
SHP_0001015,Semarang,Balikpapan,2,3,1
SHP_0001016,Semarang,Bandung,1,1,0
SHP_0001017,Denpasar,Semarang,4,6,1
SHP_0001018,Makassar,Semarang,5,4,0
SHP_0001019,Makassar,Jakarta,4,3,0
SHP_0001020,Medan,Surabaya,2,3,0
SHP_0001021,Bandung,Denpasar,5,4,0
SHP_0001022,Medan,Semarang,2,5,1
SHP_0001023,Semarang,Bandung,2,1,0
SHP_0001024,Jakarta,Medan,5,5,0
SHP_0001025,Makassar,Balikpapan,5,4,0
SHP_0001026,Balikpapan,Bandung,5,5,0
SHP_0001027,Balikpapan,Medan,3,6,1
SHP_0001028,Semarang,Makassar,4,5,0
SHP_0001029,Jakarta,Denpasar,5,5,0
SHP_0001030,Medan,Jakarta,5,4,0
SHP_0001031,Semarang,Makassar,5,4,0
SHP_0001032,Semarang,Surabaya,2,5,1
SHP_0001033,Jakarta,Medan,3,4,0
SHP_0001034,Medan,Surabaya,1,4,1
SHP_0001035,Makassar,Medan,3,4,0
SHP_0001036,Makassar,Surabaya,2,3,1
SHP_0001037,Surabaya,Makassar,5,7,1
SHP_0001038,Surabaya,Makassar,1,1,0
SHP_0001039,Bandung,Denpasar,1,1,0
SHP_0001040,Jakarta,Makassar,4,5,0
SHP_0001041,Semarang,Jakarta,4,3,0
SHP_0001042,Makassar,Jakarta,3,6,1
SHP_0001043,Jakarta,Medan,3,4,0
SHP_0001044,Balikpapan,Surabaya,3,2,0
SHP_0001045,Semarang,Denpasar,4,5,1
SHP_0001046,Semarang,Bandung,1,1,0
SHP_0001047,Jakarta,Surabaya,1,1,0
SHP_0001048,Semarang,Jakarta,5,4,0
SHP_0001049,Denpasar,Balikpapan,1,2,0
SHP_0001050,Semarang,Jakarta,5,4,0
SHP_0001051,Surabaya,Medan,5,4,0
SHP_0001052,Denpasar,Medan,2,1,0
SHP_0001053,Semarang,Surabaya,4,5,0
SHP_0001054,Jakarta,Balikpapan,4,4,0
SHP_0001055,Bandung,Balikpapan,2,2,0
SHP_0001056,Balikpapan,Denpasar,3,2,0
SHP_0001057,Balikpapan,Denpasar,2,1,0
SHP_0001058,Medan,Balikpapan,2,5,1
SHP_0001059,Makassar,Bandung,4,4,0
SHP_0001060,Balikpapan,Semarang,3,3,0
SHP_0001061,Bandung,Semarang,5,5,0
SHP_0001062,Medan,Denpasar,3,3,0
SHP_0001063,Bandung,Denpasar,5,6,0
SHP_0001064,Bandung,Makassar,5,6,0
SHP_0001065,Medan,Semarang,1,2,0
SHP_0001066,Surabaya,Semarang,1,2,0
SHP_0001067,Jakarta,Medan,3,6,1
SHP_0001068,Balikpapan,Jakarta,5,4,0
SHP_0001069,Makassar,Semarang,3,3,0
SHP_0001070,Makassar,Bandung,5,7,1
SHP_0001071,Makassar,Denpasar,5,5,0
SHP_0001072,Jakarta,Semarang,1,1,0
SHP_0001073,Makassar,Denpasar,5,6,0
SHP_0001074,Makassar,Semarang,1,2,0
SHP_0001075,Balikpapan,Semarang,2,1,0
SHP_0001076,Medan,Balikpapan,4,5,0
SHP_0001077,Balikpapan,Makassar,3,3,0
SHP_0001078,Balikpapan,Semarang,3,4,0
SHP_0001079,Semarang,Medan,1,1,0
SHP_0001080,Surabaya,Bandung,5,4,0
SHP_0001081,Surabaya,Bandung,2,3,0
SHP_0001082,Surabaya,Semarang,5,4,0
SHP_0001083,Surabaya,Makassar,3,3,0
SHP_0001084,Makassar,Balikpapan,5,5,0
SHP_0001085,Balikpapan,Semarang,2,1,0
SHP_0001086,Bandung,Jakarta,3,3,0
SHP_0001087,Jakarta,Makassar,3,3,0
SHP_0001088,Denpasar,Surabaya,1,1,0
SHP_0001089,Surabaya,Bandung,2,1,0
SHP_0001090,Surabaya,Makassar,5,6,0
SHP_0001091,Makassar,Balikpapan,5,5,0
SHP_0001092,Balikpapan,Makassar,3,2,0
SHP_0001093,Surabaya,Jakarta,2,2,0
SHP_0001094,Balikpapan,Jakarta,2,2,0
SHP_0001095,Balikpapan,Jakarta,1,2,0
SHP_0001096,Balikpapan,Denpasar,5,5,0
SHP_0001097,Makassar,Medan,5,4,0
SHP_0001098,Balikpapan,Medan,4,3,0
SHP_0001099,Semarang,Medan,2,3,0
SHP_0001100,Balikpapan,Medan,2,1,0
SHP_0001101,Medan,Balikpapan,2,1,0
SHP_0001102,Jakarta,Bandung,5,4,0
SHP_0001103,Jakarta,Denpasar,2,1,0
SHP_0001104,Balikpapan,Medan,4,4,0
SHP_0001105,Makassar,Balikpapan,3,5,1
SHP_0001106,Balikpapan,Makassar,1,3,1
SHP_0001107,Surabaya,Denpasar,5,5,0
SHP_0001108,Denpasar,Jakarta,4,4,0
SHP_0001109,Surabaya,Semarang,2,3,0
SHP_0001110,Balikpapan,Medan,2,2,0
SHP_0001111,Surabaya,Balikpapan,3,2,0
SHP_0001112,Semarang,Makassar,1,2,0
SHP_0001113,Medan,Makassar,1,4,1
